,日期,质量等级,AQI,PM2.5,PM10,SO2,CO,NO2,O3,年,月,季度,AQI等级,优,良,轻度污染,中度污染,重度污染,严重污染
710,2015/12/12,中度污染,172.0,130.0,174.0,23.0,2.8,86.0,12.0,2015,12,4季度,中度污染,0,0,0,1,0,0
711,2015/12/13,重度污染,229.0,179.0,219.0,39.0,3.9,98.0,12.0,2015,12,4季度,重度污染,0,0,0,0,1,0
712,2015/12/14,重度污染,207.0,157.0,27.0,16.0,2.7,75.0,44.0,2015,12,4季度,重度污染,0,0,0,0,1,0
713,2015/12/15,优,28.0,7.0,13.0,3.0,0.4,16.0,56.0,2015,12,4季度,优,1,0,0,0,0,0
714,2015/12/16,优,23.0,8.0,14.0,4.0,0.5,18.0,45.0,2015,12,4季度,优,1,0,0,0,0,0
715,2015/12/17,良,84.0,62.0,91.0,18.0,1.6,62.0,26.0,2015,12,4季度,良,0,1,0,0,0,0
716,2015/12/18,良,80.0,58.0,85.0,18.0,1.8,64.0,35.0,2015,12,4季度,良,0,1,0,0,0,0
717,2015/12/19,中度污染,168.0,127.0,155.0,29.0,3.0,87.0,12.0,2015,12,4季度,中度污染,0,0,0,1,0,0
718,2015/12/20,重度污染,249.0,199.0,194.0,27.0,3.6,101.0,10.0,2015,12,4季度,重度污染,0,0,0,0,1,0
719,2015/12/21,重度污染,280.0,230.0,284.0,23.0,4.1,104.0,12.0,2015,12,4季度,重度污染,0,0,0,0,1,0
720,2015/12/22,严重污染,347.0,297.0,427.0,29.0,5.3,103.0,10.0,2015,12,4季度,严重污染,0,0,0,0,0,1
721,2015/12/23,严重污染,305.0,255.0,298.0,21.0,4.7,104.0,32.0,2015,12,4季度,严重污染,0,0,0,0,0,1
722,2015/12/24,重度污染,209.0,159.0,275.0,18.0,2.7,80.0,40.0,2015,12,4季度,重度污染,0,0,0,0,1,0
723,2015/12/25,严重污染,485.0,477.0,510.0,12.0,7.3,141.0,13.0,2015,12,4季度,严重污染,0,0,0,0,0,1
724,2015/12/26,严重污染,315.0,265.0,381.0,9.0,4.9,102.0,10.0,2015,12,4季度,严重污染,0,0,0,0,0,1
725,2015/12/27,良,75.0,49.0,100.0,13.0,1.2,53.0,24.0,2015,12,4季度,良,0,1,0,0,0,0
726,2015/12/28,轻度污染,149.0,114.0,175.0,23.0,2.3,79.0,16.0,2015,12,4季度,轻度污染,0,0,1,0,0,0
727,2015/12/29,严重污染,329.0,279.0,338.0,34.0,4.4,119.0,9.0,2015,12,4季度,严重污染,0,0,0,0,0,1
728,2015/12/30,轻度污染,104.0,78.0,39.0,11.0,1.5,54.0,56.0,2015,12,4季度,轻度污染,0,0,1,0,0,0
729,2015/12/31,良,90.0,66.0,128.0,16.0,1.8,72.0,25.0,2015,12,4季度,良,0,1,0,0,0,0
730,2016/1/1,重度污染,226.0,176.0,199.0,33.0,3.4,106.0,12.0,2016,1,1季度,重度污染,0,0,0,0,1,0
731,2016/1/2,严重污染,316.0,266.0,299.0,35.0,4.6,124.0,16.0,2016,1,1季度,严重污染,0,0,0,0,0,1
732,2016/1/3,重度污染,297.0,247.0,296.0,20.0,3.5,83.0,22.0,2016,1,1季度,重度污染,0,0,0,0,1,0
733,2016/1/4,良,53.0,37.0,23.0,6.0,0.9,33.0,59.0,2016,1,1季度,良,0,1,0,0,0,0
734,2016/1/5,良,63.0,34.0,76.0,11.0,0.9,38.0,50.0,2016,1,1季度,良,0,1,0,0,0,0
735,2016/1/6,优,44.0,25.0,40.0,10.0,0.9,35.0,54.0,2016,1,1季度,优,1,0,0,0,0,0
736,2016/1/7,优,35.0,13.0,22.0,6.0,0.6,28.0,54.0,2016,1,1季度,优,1,0,0,0,0,0
737,2016/1/8,良,54.0,35.0,55.0,13.0,0.9,43.0,51.0,2016,1,1季度,良,0,1,0,0,0,0
738,2016/1/9,轻度污染,102.0,76.0,102.0,23.0,1.9,74.0,26.0,2016,1,1季度,轻度污染,0,0,1,0,0,0
739,2016/1/10,良,69.0,46.0,61.0,20.0,1.5,55.0,35.0,2016,1,1季度,良,0,1,0,0,0,0
740,2016/1/11,优,32.0,11.0,22.0,6.0,0.6,25.0,59.0,2016,1,1季度,优,1,0,0,0,0,0
741,2016/1/12,优,38.0,14.0,27.0,8.0,0.7,30.0,55.0,2016,1,1季度,优,1,0,0,0,0,0
742,2016/1/13,良,62.0,26.0,48.0,14.0,1.0,49.0,47.0,2016,1,1季度,良,0,1,0,0,0,0
743,2016/1/14,良,98.0,73.0,98.0,27.0,1.9,73.0,40.0,2016,1,1季度,良,0,1,0,0,0,0
744,2016/1/15,轻度污染,132.0,100.0,127.0,33.0,2.6,84.0,25.0,2016,1,1季度,轻度污染,0,0,1,0,0,0
745,2016/1/16,中度污染,162.0,123.0,137.0,44.0,2.5,71.0,15.0,2016,1,1季度,中度污染,0,0,0,1,0,0
746,2016/1/17,良,53.0,37.0,25.0,9.0,0.8,29.0,68.0,2016,1,1季度,良,0,1,0,0,0,0
747,2016/1/18,优,45.0,10.0,45.0,4.0,0.5,18.0,62.0,2016,1,1季度,优,1,0,0,0,0,0
748,2016/1/19,良,84.0,62.0,90.0,23.0,1.7,62.0,39.0,2016,1,1季度,良,0,1,0,0,0,0
749,2016/1/20,中度污染,153.0,117.0,141.0,56.0,3.4,78.0,11.0,2016,1,1季度,中度污染,0,0,0,1,0,0
750,2016/1/21,中度污染,173.0,131.0,130.0,28.0,2.7,68.0,12.0,2016,1,1季度,中度污染,0,0,0,1,0,0
751,2016/1/22,优,33.0,13.0,33.0,4.0,0.6,16.0,65.0,2016,1,1季度,优,1,0,0,0,0,0
752,2016/1/23,优,47.0,9.0,47.0,4.0,0.6,12.0,63.0,2016,1,1季度,优,1,0,0,0,0,0
753,2016/1/24,优,47.0,13.0,47.0,6.0,0.6,24.0,60.0,2016,1,1季度,优,1,0,0,0,0,0
754,2016/1/25,良,54.0,28.0,48.0,17.0,0.8,43.0,50.0,2016,1,1季度,良,0,1,0,0,0,0
755,2016/1/26,良,56.0,35.0,62.0,18.0,0.8,37.0,58.0,2016,1,1季度,良,0,1,0,0,0,0
756,2016/1/27,轻度污染,129.0,98.0,112.0,38.0,2.2,79.0,27.0,2016,1,1季度,轻度污染,0,0,1,0,0,0
757,2016/1/28,中度污染,159.0,121.0,139.0,44.0,2.3,80.0,37.0,2016,1,1季度,中度污染,0,0,0,1,0,0
758,2016/1/29,良,84.0,62.0,80.0,36.0,1.8,55.0,28.0,2016,1,1季度,良,0,1,0,0,0,0
759,2016/1/30,良,69.0,50.0,65.0,21.0,1.3,48.0,40.0,2016,1,1季度,良,0,1,0,0,0,0
760,2016/1/31,优,38.0,18.0,26.0,10.0,0.6,30.0,66.0,2016,1,1季度,优,1,0,0,0,0,0
761,2016/2/1,优,40.0,13.0,24.0,9.0,0.6,32.0,68.0,2016,2,1季度,优,1,0,0,0,0,0
762,2016/2/2,良,62.0,29.0,40.0,16.0,0.9,49.0,55.0,2016,2,1季度,良,0,1,0,0,0,0
763,2016/2/3,良,69.0,35.0,48.0,19.0,1.2,55.0,43.0,2016,2,1季度,良,0,1,0,0,0,0
764,2016/2/4,优,36.0,13.0,24.0,8.0,0.5,23.0,71.0,2016,2,1季度,优,1,0,0,0,0,0
765,2016/2/5,优,38.0,10.0,32.0,6.0,0.4,16.0,76.0,2016,2,1季度,优,1,0,0,0,0,0
766,2016/2/6,优,45.0,31.0,45.0,14.0,0.8,36.0,70.0,2016,2,1季度,优,1,0,0,0,0,0
767,2016/2/7,良,69.0,50.0,85.0,23.0,0.9,38.0,74.0,2016,2,1季度,良,0,1,0,0,0,0
768,2016/2/8,重度污染,238.0,188.0,263.0,53.0,1.0,37.0,74.0,2016,2,1季度,重度污染,0,0,0,0,1,0
769,2016/2/9,良,60.0,43.0,53.0,20.0,1.1,41.0,82.0,2016,2,1季度,良,0,1,0,0,0,0
770,2016/2/10,轻度污染,128.0,97.0,115.0,50.0,2.5,65.0,50.0,2016,2,1季度,轻度污染,0,0,1,0,0,0
771,2016/2/11,重度污染,202.0,152.0,168.0,42.0,3.0,68.0,26.0,2016,2,1季度,重度污染,0,0,0,0,1,0
772,2016/2/12,中度污染,192.0,144.0,100.0,18.0,2.2,54.0,41.0,2016,2,1季度,中度污染,0,0,0,1,0,0
773,2016/2/13,优,34.0,9.0,14.0,5.0,0.3,12.0,68.0,2016,2,1季度,优,1,0,0,0,0,0
774,2016/2/14,优,36.0,7.0,16.0,3.0,0.4,11.0,72.0,2016,2,1季度,优,1,0,0,0,0,0
775,2016/2/15,优,46.0,7.0,46.0,4.0,0.3,14.0,71.0,2016,2,1季度,优,1,0,0,0,0,0
776,2016/2/16,优,38.0,8.0,36.0,5.0,0.3,18.0,76.0,2016,2,1季度,优,1,0,0,0,0,0
777,2016/2/17,良,64.0,46.0,44.0,16.0,1.1,48.0,73.0,2016,2,1季度,良,0,1,0,0,0,0
778,2016/2/18,优,42.0,14.0,32.0,5.0,0.4,22.0,83.0,2016,2,1季度,优,1,0,0,0,0,0
779,2016/2/19,优,40.0,15.0,33.0,5.0,0.5,26.0,79.0,2016,2,1季度,优,1,0,0,0,0,0
780,2016/2/20,优,40.0,16.0,24.0,6.0,0.5,22.0,79.0,2016,2,1季度,优,1,0,0,0,0,0
781,2016/2/21,轻度污染,108.0,81.0,107.0,26.0,1.5,57.0,55.0,2016,2,1季度,轻度污染,0,0,1,0,0,0
782,2016/2/22,良,92.0,68.0,74.0,16.0,1.1,40.0,80.0,2016,2,1季度,良,0,1,0,0,0,0
783,2016/2/23,优,41.0,11.0,18.0,5.0,0.4,17.0,81.0,2016,2,1季度,优,1,0,0,0,0,0
784,2016/2/24,优,49.0,26.0,49.0,9.0,0.7,35.0,70.0,2016,2,1季度,优,1,0,0,0,0,0
785,2016/2/25,优,45.0,25.0,44.0,10.0,0.7,36.0,61.0,2016,2,1季度,优,1,0,0,0,0,0
786,2016/2/26,良,55.0,36.0,60.0,14.0,0.8,40.0,69.0,2016,2,1季度,良,0,1,0,0,0,0
787,2016/2/27,优,45.0,22.0,35.0,9.0,0.6,36.0,71.0,2016,2,1季度,优,1,0,0,0,0,0
788,2016/2/28,优,48.0,31.0,48.0,7.0,0.8,33.0,79.0,2016,2,1季度,优,1,0,0,0,0,0
789,2016/2/29,良,53.0,35.0,47.0,12.0,0.7,42.0,70.0,2016,2,1季度,良,0,1,0,0,0,0
790,2016/3/1,中度污染,158.0,120.0,136.0,30.0,1.9,85.0,50.0,2016,3,1季度,中度污染,0,0,0,1,0,0
791,2016/3/2,重度污染,212.0,162.0,190.0,32.0,2.5,110.0,62.0,2016,3,1季度,重度污染,0,0,0,0,1,0
792,2016/3/3,严重污染,333.0,283.0,283.0,46.0,3.5,119.0,50.0,2016,3,1季度,严重污染,0,0,0,0,0,1
793,2016/3/4,严重污染,365.0,315.0,414.0,47.0,4.3,113.0,22.0,2016,3,1季度,严重污染,0,0,0,0,0,1
794,2016/3/5,中度污染,170.0,58.0,290.0,3.0,0.4,23.0,78.0,2016,3,1季度,中度污染,0,0,0,1,0,0
795,2016/3/6,轻度污染,116.0,73.0,182.0,28.0,1.6,68.0,41.0,2016,3,1季度,轻度污染,0,0,1,0,0,0
796,2016/3/7,良,70.0,34.0,89.0,10.0,0.9,33.0,84.0,2016,3,1季度,良,0,1,0,0,0,0
797,2016/3/8,优,39.0,10.0,25.0,3.0,0.4,16.0,77.0,2016,3,1季度,优,1,0,0,0,0,0
798,2016/3/9,优,37.0,10.0,26.0,4.0,0.4,16.0,73.0,2016,3,1季度,优,1,0,0,0,0,0
799,2016/3/10,优,49.0,11.0,49.0,4.0,0.4,18.0,75.0,2016,3,1季度,优,1,0,0,0,0,0
800,2016/3/11,良,51.0,24.0,52.0,8.0,0.6,36.0,76.0,2016,3,1季度,良,0,1,0,0,0,0
801,2016/3/12,轻度污染,144.0,110.0,138.0,40.0,1.8,82.0,44.0,2016,3,1季度,轻度污染,0,0,1,0,0,0
802,2016/3/13,优,48.0,30.0,48.0,9.0,0.6,32.0,92.0,2016,3,1季度,优,1,0,0,0,0,0
803,2016/3/14,轻度污染,103.0,77.0,118.0,21.0,1.3,64.0,72.0,2016,3,1季度,轻度污染,0,0,1,0,0,0
804,2016/3/15,中度污染,190.0,143.0,198.0,47.0,1.6,79.0,56.0,2016,3,1季度,中度污染,0,0,0,1,0,0
805,2016/3/16,重度污染,300.0,250.0,261.0,38.0,2.2,89.0,120.0,2016,3,1季度,重度污染,0,0,0,0,1,0
806,2016/3/17,严重污染,338.0,288.0,298.0,31.0,2.3,103.0,106.0,2016,3,1季度,严重污染,0,0,0,0,0,1
807,2016/3/18,重度污染,227.0,177.0,55.0,12.0,1.4,64.0,112.0,2016,3,1季度,重度污染,0,0,0,0,1,0
808,2016/3/19,良,88.0,65.0,113.0,17.0,1.0,44.0,76.0,2016,3,1季度,良,0,1,0,0,0,0
809,2016/3/20,良,89.0,66.0,113.0,10.0,1.0,62.0,86.0,2016,3,1季度,良,0,1,0,0,0,0
810,2016/3/21,中度污染,163.0,124.0,179.0,21.0,1.2,80.0,116.0,2016,3,1季度,中度污染,0,0,0,1,0,0
811,2016/3/22,轻度污染,138.0,105.0,207.0,25.0,1.4,75.0,68.0,2016,3,1季度,轻度污染,0,0,1,0,0,0
812,2016/3/23,优,43.0,16.0,37.0,4.0,0.5,26.0,85.0,2016,3,1季度,优,1,0,0,0,0,0
813,2016/3/24,优,44.0,13.0,24.0,3.0,0.4,31.0,87.0,2016,3,1季度,优,1,0,0,0,0,0
814,2016/3/25,优,48.0,17.0,38.0,4.0,0.5,38.0,89.0,2016,3,1季度,优,1,0,0,0,0,0
815,2016/3/26,优,45.0,12.0,29.0,4.0,0.4,27.0,90.0,2016,3,1季度,优,1,0,0,0,0,0
816,2016/3/27,优,47.0,17.0,47.0,4.0,0.4,35.0,92.0,2016,3,1季度,优,1,0,0,0,0,0
817,2016/3/28,轻度污染,123.0,70.0,195.0,16.0,0.8,66.0,77.0,2016,3,1季度,轻度污染,0,0,1,0,0,0
818,2016/3/29,良,62.0,19.0,74.0,5.0,0.4,33.0,96.0,2016,3,1季度,良,0,1,0,0,0,0
819,2016/3/30,良,63.0,30.0,76.0,9.0,0.6,42.0,93.0,2016,3,1季度,良,0,1,0,0,0,0
820,2016/3/31,中度污染,199.0,149.0,239.0,33.0,1.4,73.0,118.0,2016,3,1季度,中度污染,0,0,0,1,0,0
821,2016/4/1,良,93.0,35.0,135.0,6.0,0.4,26.0,95.0,2016,4,2季度,良,0,1,0,0,0,0
822,2016/4/2,优,43.0,9.0,28.0,3.0,0.2,16.0,86.0,2016,4,2季度,优,1,0,0,0,0,0
823,2016/4/3,良,52.0,20.0,54.0,3.0,0.3,26.0,93.0,2016,4,2季度,良,0,1,0,0,0,0
824,2016/4/4,轻度污染,103.0,77.0,114.0,12.0,0.6,48.0,121.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
825,2016/4/5,轻度污染,148.0,113.0,146.0,19.0,1.0,52.0,142.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
826,2016/4/6,中度污染,192.0,144.0,182.0,30.0,2.0,71.0,96.0,2016,4,2季度,中度污染,0,0,0,1,0,0
827,2016/4/7,轻度污染,108.0,81.0,112.0,4.0,1.0,43.0,90.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
828,2016/4/8,良,71.0,25.0,92.0,5.0,0.4,32.0,97.0,2016,4,2季度,良,0,1,0,0,0,0
829,2016/4/9,轻度污染,148.0,73.0,245.0,11.0,0.7,55.0,95.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
830,2016/4/10,轻度污染,121.0,54.0,192.0,13.0,0.8,43.0,95.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
831,2016/4/11,良,77.0,41.0,103.0,9.0,0.6,42.0,89.0,2016,4,2季度,良,0,1,0,0,0,0
832,2016/4/12,轻度污染,105.0,79.0,104.0,6.0,0.8,58.0,76.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
833,2016/4/13,中度污染,158.0,120.0,134.0,7.0,1.0,64.0,104.0,2016,4,2季度,中度污染,0,0,0,1,0,0
834,2016/4/14,良,76.0,32.0,101.0,4.0,0.3,28.0,108.0,2016,4,2季度,良,0,1,0,0,0,0
835,2016/4/15,良,80.0,59.0,107.0,16.0,1.0,58.0,91.0,2016,4,2季度,良,0,1,0,0,0,0
836,2016/4/17,优,46.0,16.0,35.0,2.0,0.3,16.0,91.0,2016,4,2季度,优,1,0,0,0,0,0
837,2016/4/18,优,50.0,19.0,39.0,3.0,0.3,25.0,100.0,2016,4,2季度,优,1,0,0,0,0,0
838,2016/4/19,良,98.0,73.0,104.0,20.0,1.3,65.0,64.0,2016,4,2季度,良,0,1,0,0,0,0
839,2016/4/20,良,92.0,68.0,102.0,8.0,0.9,44.0,121.0,2016,4,2季度,良,0,1,0,0,0,0
840,2016/4/21,轻度污染,127.0,96.0,165.0,7.0,0.9,58.0,124.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
841,2016/4/22,良,74.0,33.0,97.0,2.0,0.3,23.0,108.0,2016,4,2季度,良,0,1,0,0,0,0
842,2016/4/23,良,54.0,23.0,58.0,4.0,0.3,30.0,97.0,2016,4,2季度,良,0,1,0,0,0,0
843,2016/4/24,轻度污染,113.0,85.0,149.0,22.0,0.9,53.0,152.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
844,2016/4/25,轻度污染,119.0,90.0,141.0,14.0,0.7,34.0,172.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
845,2016/4/26,良,95.0,71.0,124.0,26.0,1.4,44.0,141.0,2016,4,2季度,良,0,1,0,0,0,0
846,2016/4/27,轻度污染,120.0,91.0,134.0,9.0,1.1,62.0,115.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
847,2016/4/28,轻度污染,122.0,81.0,100.0,7.0,1.0,49.0,184.0,2016,4,2季度,轻度污染,0,0,1,0,0,0
848,2016/4/29,中度污染,168.0,127.0,160.0,17.0,1.4,65.0,185.0,2016,4,2季度,中度污染,0,0,0,1,0,0
849,2016/4/30,重度污染,209.0,159.0,168.0,10.0,1.4,58.0,232.0,2016,4,2季度,重度污染,0,0,0,0,1,0
850,2016/5/1,重度污染,234.0,184.0,166.0,26.0,2.3,43.0,236.0,2016,5,2季度,重度污染,0,0,0,0,1,0
851,2016/5/2,良,82.0,50.0,103.0,2.0,0.5,20.0,138.0,2016,5,2季度,良,0,1,0,0,0,0
852,2016/5/3,良,60.0,23.0,70.0,2.0,0.4,29.0,101.0,2016,5,2季度,良,0,1,0,0,0,0
853,2016/5/4,良,68.0,29.0,59.0,4.0,0.5,49.0,121.0,2016,5,2季度,良,0,1,0,0,0,0
854,2016/5/5,轻度污染,102.0,62.0,153.0,14.0,0.9,43.0,129.0,2016,5,2季度,轻度污染,0,0,1,0,0,0
855,2016/5/6,轻度污染,116.0,57.0,182.0,2.0,0.2,13.0,100.0,2016,5,2季度,轻度污染,0,0,1,0,0,0
856,2016/5/7,良,74.0,23.0,55.0,3.0,0.3,29.0,128.0,2016,5,2季度,良,0,1,0,0,0,0
857,2016/5/8,良,97.0,60.0,103.0,15.0,0.7,44.0,156.0,2016,5,2季度,良,0,1,0,0,0,0
858,2016/5/9,良,64.0,36.0,64.0,4.0,0.5,39.0,116.0,2016,5,2季度,良,0,1,0,0,0,0
859,2016/5/10,良,100.0,43.0,76.0,4.0,0.5,36.0,160.0,2016,5,2季度,良,0,1,0,0,0,0
860,2016/5/11,中度污染,200.0,150.0,166.0,12.0,1.1,36.0,177.0,2016,5,2季度,中度污染,0,0,0,1,0,0
861,2016/5/12,良,62.0,34.0,45.0,3.0,0.5,28.0,114.0,2016,5,2季度,良,0,1,0,0,0,0
862,2016/5/13,良,73.0,32.0,60.0,6.0,0.6,43.0,127.0,2016,5,2季度,良,0,1,0,0,0,0
863,2016/5/14,良,58.0,41.0,33.0,3.0,0.5,35.0,84.0,2016,5,2季度,良,0,1,0,0,0,0
864,2016/5/15,优,49.0,34.0,33.0,2.0,0.5,36.0,87.0,2016,5,2季度,优,1,0,0,0,0,0
865,2016/5/16,良,75.0,24.0,59.0,3.0,0.5,43.0,129.0,2016,5,2季度,良,0,1,0,0,0,0
866,2016/5/17,中度污染,162.0,58.0,104.0,11.0,0.6,52.0,227.0,2016,5,2季度,中度污染,0,0,0,1,0,0
867,2016/5/18,轻度污染,134.0,61.0,101.0,9.0,0.5,35.0,197.0,2016,5,2季度,轻度污染,0,0,1,0,0,0
868,2016/5/19,中度污染,184.0,86.0,118.0,15.0,0.8,38.0,249.0,2016,5,2季度,中度污染,0,0,0,1,0,0
869,2016/5/20,中度污染,171.0,88.0,110.0,20.0,1.1,49.0,236.0,2016,5,2季度,中度污染,0,0,0,1,0,0
870,2016/5/21,轻度污染,150.0,68.0,83.0,18.0,0.8,47.0,215.0,2016,5,2季度,轻度污染,0,0,1,0,0,0
871,2016/5/22,轻度污染,142.0,49.0,87.0,8.0,0.7,51.0,206.0,2016,5,2季度,轻度污染,0,0,1,0,0,0
872,2016/5/23,良,95.0,61.0,106.0,14.0,0.9,45.0,153.0,2016,5,2季度,良,0,1,0,0,0,0
873,2016/5/24,良,75.0,19.0,44.0,3.0,0.4,28.0,129.0,2016,5,2季度,良,0,1,0,0,0,0
874,2016/5/25,良,66.0,13.0,31.0,3.0,0.3,25.0,119.0,2016,5,2季度,良,0,1,0,0,0,0
875,2016/5/26,良,63.0,22.0,61.0,2.0,0.3,31.0,115.0,2016,5,2季度,良,0,1,0,0,0,0
876,2016/5/27,轻度污染,122.0,48.0,104.0,12.0,0.6,50.0,184.0,2016,5,2季度,轻度污染,0,0,1,0,0,0
877,2016/5/28,轻度污染,138.0,48.0,87.0,10.0,0.7,38.0,201.0,2016,5,2季度,轻度污染,0,0,1,0,0,0
878,2016/5/29,良,95.0,33.0,76.0,5.0,0.5,30.0,153.0,2016,5,2季度,良,0,1,0,0,0,0
879,2016/5/30,重度污染,204.0,82.0,147.0,16.0,1.1,51.0,283.0,2016,5,2季度,重度污染,0,0,0,0,1,0
880,2016/5/31,轻度污染,138.0,45.0,115.0,11.0,0.8,36.0,201.0,2016,5,2季度,轻度污染,0,0,1,0,0,0
881,2016/6/1,轻度污染,108.0,37.0,73.0,6.0,0.7,42.0,168.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
882,2016/6/2,中度污染,156.0,53.0,88.0,9.0,0.8,51.0,221.0,2016,6,2季度,中度污染,0,0,0,1,0,0
883,2016/6/3,中度污染,160.0,82.0,125.0,21.0,1.2,61.0,225.0,2016,6,2季度,中度污染,0,0,0,1,0,0
884,2016/6/4,中度污染,179.0,87.0,127.0,16.0,0.9,38.0,244.0,2016,6,2季度,中度污染,0,0,0,1,0,0
885,2016/6/5,中度污染,161.0,71.0,98.0,14.0,0.9,38.0,226.0,2016,6,2季度,中度污染,0,0,0,1,0,0
886,2016/6/6,中度污染,189.0,87.0,119.0,7.0,0.9,32.0,254.0,2016,6,2季度,中度污染,0,0,0,1,0,0
887,2016/6/7,轻度污染,127.0,60.0,,2.0,0.8,25.0,189.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
888,2016/6/8,中度污染,170.0,129.0,129.0,3.0,1.2,36.0,223.0,2016,6,2季度,中度污染,0,0,0,1,0,0
889,2016/6/9,中度污染,153.0,106.0,140.0,7.0,1.0,33.0,218.0,2016,6,2季度,中度污染,0,0,0,1,0,0
890,2016/6/10,轻度污染,123.0,52.0,32.0,2.0,0.6,20.0,185.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
891,2016/6/11,良,64.0,12.0,30.0,2.0,0.4,25.0,116.0,2016,6,2季度,良,0,1,0,0,0,0
892,2016/6/12,轻度污染,146.0,71.0,100.0,7.0,1.0,33.0,210.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
893,2016/6/13,良,96.0,47.0,,2.0,0.6,28.0,155.0,2016,6,2季度,良,0,1,0,0,0,0
894,2016/6/14,优,50.0,35.0,44.0,2.0,0.6,26.0,95.0,2016,6,2季度,优,1,0,0,0,0,0
895,2016/6/15,良,92.0,19.0,40.0,2.0,0.5,30.0,150.0,2016,6,2季度,良,0,1,0,0,0,0
896,2016/6/16,良,90.0,26.0,59.0,2.0,0.6,47.0,148.0,2016,6,2季度,良,0,1,0,0,0,0
897,2016/6/17,良,59.0,24.0,56.0,2.0,0.6,47.0,103.0,2016,6,2季度,良,0,1,0,0,0,0
898,2016/6/18,轻度污染,145.0,42.0,72.0,4.0,0.7,44.0,209.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
899,2016/6/19,轻度污染,149.0,65.0,98.0,5.0,0.8,39.0,213.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
900,2016/6/20,中度污染,166.0,85.0,101.0,5.0,1.0,28.0,231.0,2016,6,2季度,中度污染,0,0,0,1,0,0
901,2016/6/21,中度污染,175.0,85.0,89.0,2.0,0.9,30.0,240.0,2016,6,2季度,中度污染,0,0,0,1,0,0
902,2016/6/22,轻度污染,150.0,56.0,85.0,2.0,0.7,32.0,214.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
903,2016/6/23,轻度污染,117.0,76.0,102.0,6.0,1.1,38.0,178.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
904,2016/6/24,良,70.0,13.0,30.0,2.0,0.6,30.0,123.0,2016,6,2季度,良,0,1,0,0,0,0
905,2016/6/25,良,59.0,18.0,38.0,2.0,0.4,32.0,110.0,2016,6,2季度,良,0,1,0,0,0,0
906,2016/6/26,轻度污染,140.0,41.0,77.0,5.0,0.5,42.0,203.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
907,2016/6/27,良,98.0,60.0,88.0,7.0,0.7,39.0,157.0,2016,6,2季度,良,0,1,0,0,0,0
908,2016/6/28,良,98.0,73.0,,2.0,0.7,32.0,118.0,2016,6,2季度,良,0,1,0,0,0,0
909,2016/6/29,轻度污染,145.0,111.0,,2.0,0.9,33.0,166.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
910,2016/6/30,轻度污染,130.0,60.0,57.0,2.0,0.7,33.0,192.0,2016,6,2季度,轻度污染,0,0,1,0,0,0
911,2016/7/1,良,82.0,14.0,32.0,2.0,0.4,25.0,138.0,2016,7,3季度,良,0,1,0,0,0,0
912,2016/7/2,轻度污染,119.0,47.0,71.0,3.0,0.7,38.0,180.0,2016,7,3季度,轻度污染,0,0,1,0,0,0
913,2016/7/3,轻度污染,137.0,83.0,108.0,8.0,1.0,43.0,200.0,2016,7,3季度,轻度污染,0,0,1,0,0,0
914,2016/7/4,中度污染,173.0,131.0,110.0,5.0,1.2,32.0,216.0,2016,7,3季度,中度污染,0,0,0,1,0,0
915,2016/7/5,中度污染,161.0,96.0,104.0,5.0,1.0,30.0,226.0,2016,7,3季度,中度污染,0,0,0,1,0,0
916,2016/7/6,中度污染,155.0,74.0,106.0,5.0,0.9,35.0,220.0,2016,7,3季度,中度污染,0,0,0,1,0,0
917,2016/7/7,中度污染,177.0,110.0,125.0,8.0,1.2,33.0,242.0,2016,7,3季度,中度污染,0,0,0,1,0,0
918,2016/7/8,轻度污染,146.0,91.0,104.0,5.0,1.2,34.0,210.0,2016,7,3季度,轻度污染,0,0,1,0,0,0
919,2016/7/9,轻度污染,143.0,83.0,93.0,4.0,0.8,32.0,207.0,2016,7,3季度,轻度污染,0,0,1,0,0,0
920,2016/7/10,轻度污染,137.0,91.0,86.0,4.0,0.8,28.0,200.0,2016,7,3季度,轻度污染,0,0,1,0,0,0
921,2016/7/11,轻度污染,129.0,86.0,98.0,7.0,0.7,29.0,191.0,2016,7,3季度,轻度污染,0,0,1,0,0,0
922,2016/7/12,良,52.0,29.0,54.0,4.0,0.6,29.0,94.0,2016,7,3季度,良,0,1,0,0,0,0
